Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0210901,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0321881,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0363939,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0443547,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0558605,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0680094,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0777042,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.0891013,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1001478,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.121254,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.127551,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1334779,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1443469,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1553833,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1688408,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1778044,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1888744,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.1999049,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2112713,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2219599,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2333603,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2443678,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2559,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2766619,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2798589,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.288816,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.2997848,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3111648,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3220747,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3393351,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3440787,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3554917,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3665185,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3777667,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3889043,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.3998493,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4181548,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4375795,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4441597,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4554464,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4664593,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.4777458,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.498915,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5087782,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5120935,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.522019,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5331988,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5443077,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5554039,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5790141,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5920529,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5957705,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.5995377,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6109151,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6220919,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6453919,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6488142,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6554997,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6664918,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6776215,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6885323,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.6998548,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7205787,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7240301,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7333078,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7557081,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7591184,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7663776,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.7773618,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.799965,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8108907,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8220541,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8332517,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8487927,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8551752,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8667448,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.8883498,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9026449,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9075257,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9146511,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9314933,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9348739,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9452685,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9553229,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9768602,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9805588,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.988494,1,Redirection,30,False,0,0,0,0,0,0,0,True
0.9999005,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.020713,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.024126,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.032887,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.044177,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.065145,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.068661,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.088146,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.09177,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.100634,1,Redirection,30,False,0,0,0,0,0,0,0,True
1.112073,1,Redirection,30,False,0,0,0,0,0,0,0,True
