Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0112576,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0224247,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0335081,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0446476,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0652391,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0686966,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.07788131,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.08936501,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.101022,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1111675,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1327785,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1362903,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1446483,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1556758,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1668756,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1780196,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1892819,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2098907,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2133897,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2229885,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2341837,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.245691,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2568352,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2680932,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2897728,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2971331,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.303306,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3148227,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3236828,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.344752,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3481752,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3568518,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3681292,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3791307,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3901179,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4012055,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4124565,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4236324,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4447657,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4483406,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.45758,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4711999,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4788912,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5041873,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5236281,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5294152,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5356569,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5459646,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5567927,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5680157,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5799756,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.599729,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6032669,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6129408,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6234555,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6346068,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6461368,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6568221,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6678072,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6891214,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.692575,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7012246,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7125947,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7236796,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7349161,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7556319,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7591047,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7680045,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7790486,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7902576,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8013003,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.812476,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8233932,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.834814,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8483739,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8605474,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8678422,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8792076,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.890246,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9121174,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9156183,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9240798,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9352556,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9469544,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9580833,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9714687,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9803311,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.9921357,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.003259,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.018501,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.025856,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.037533,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.048499,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.072656,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.086464,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.090232,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.10085,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.112203,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.123289,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.134099,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.145305,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.156455,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.167447,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.188256,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.191833,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.201259,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.222022,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.225417,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.244358,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.248038,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.25627,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.267464,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.278862,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.29909,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.302957,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.311906,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.322987,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.334218,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.345166,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.366719,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.379948,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.383198,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.389669,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.400858,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.4119,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.423059,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.434131,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.45598,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.45934,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.467973,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.479199,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.490736,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.502104,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.51345,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.524569,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.545613,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.549208,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.558439,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.569359,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.581013,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.591451,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.602615,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.613789,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.624974,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.635798,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.657339,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.660984,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.669816,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.680184,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.702634,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.70888,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.713838,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.722406,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.733697,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.755081,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.758474,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.768131,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.778122,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.789262,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.800802,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.811631,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.822605,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.833677,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.854578,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.871947,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.875749,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.878681,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.888265,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.899641,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.910393,1,Redirection,10,True,0,0,0,0,0,0,0,True
1.921622,1,Redirection,10,True,0,0,0,0,0,0,0,True
