Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
3.009677,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.020642,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.031625,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.042987,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.054011,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.065463,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.076093,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.087217,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.098284,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.109415,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.129006,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.1324,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.152729,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.155886,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.164689,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.175994,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.187171,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.198187,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.209286,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.220436,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.23153,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.242589,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.253682,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.26503,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.280751,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.28713,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.298295,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.30932,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.3203,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.331438,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.342808,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.353934,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.364784,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.375815,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.387496,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.398104,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.409353,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.420392,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.436048,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.442634,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.453559,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.464835,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.47585,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.487058,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.509007,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.511957,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.52029,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.531428,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.542595,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.553731,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.564764,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.575753,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.594695,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.59796,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.609378,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.620404,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.631472,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.642689,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.653667,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.66466,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.676005,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.687088,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.69823,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.71432,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.72018,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.731327,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.752449,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.755981,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.764527,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.775734,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.786814,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.797828,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.809129,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.820334,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.831343,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.842287,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.853448,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.864602,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.875645,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.886866,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.902241,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.909089,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.920315,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.931793,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.942249,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.964372,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.967496,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.975601,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.986885,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
3.997844,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.008979,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.020235,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.03131,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.042295,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.058992,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.064504,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.075701,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.086758,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.097784,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.109208,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.120079,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.131293,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.142451,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.156551,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.164378,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.1757,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.186601,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.19777,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.213428,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.220303,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.231121,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.242147,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.253311,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.264478,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.275354,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.286736,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.297637,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.308814,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.319953,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.331111,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.34209,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.353263,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.369461,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.37551,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.396723,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.399697,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.408904,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.420015,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.430977,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.442213,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.453171,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.464372,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.475458,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
4.48661,1,ScalingUp,1.23,True,0,0,0,0,0,0,0
