Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
1.010977,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.029241,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.032473,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.044429,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.055,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.066195,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.077339,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.08846,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.099714,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.110572,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.121951,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.133036,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.144285,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.15502,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.166287,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.184049,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.187906,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.199786,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.21106,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.221902,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.232866,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.243999,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.255224,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.266137,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.277342,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.288361,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.299327,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.31079,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.32158,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.339662,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.34346,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.354905,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.366623,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.377223,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.388272,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.399589,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.41035,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.421502,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.432865,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.443847,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.455012,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.466055,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.477156,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.495682,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.49908,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.510838,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.521619,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.532745,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.543705,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.555047,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.565966,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.577451,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.588306,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
