Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0114345,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0238672,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0373757,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0444681,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0558645,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0769841,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0812516,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0894311,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1010374,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1121044,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1232771,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1348794,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1460688,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1573584,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1682292,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.180323,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.193896,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2014243,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.212335,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2386602,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2426385,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2589771,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2656902,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2770644,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2881076,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.300252,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3101358,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3347048,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3456979,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3546052,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.366097,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3872416,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3906997,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3990974,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4102273,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4217383,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4325096,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.44429,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4548749,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4657883,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4774009,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.4880005,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.499118,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5103269,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5214738,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5462508,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5513621,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5547099,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5636432,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5747599,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5862845,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.5971927,1,Redirection,20,True,0,0,0,0,0,0,0,True
