Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0113234,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0226959,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0332547,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0444475,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0555155,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0697808,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0777102,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0888564,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.0998534,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1110888,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.132709,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1374772,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1442979,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1575623,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1666344,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1779925,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1889285,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.1999013,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2110072,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2239459,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2331897,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2443659,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2554206,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2666257,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2804234,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2888585,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.2998565,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3111808,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.321944,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3356606,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3443547,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.355446,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3665947,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3778855,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.3911093,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4002517,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4113283,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4221314,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4357487,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4497004,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4555562,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4666076,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4776026,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.4888008,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5019597,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5108784,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.522073,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.532895,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.544201,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5556965,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5728928,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5875498,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5912295,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.5996868,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6107378,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6220048,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6354698,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6443923,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6553049,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6663033,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6774513,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6905664,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.6998104,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7108654,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7217743,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7330182,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7460893,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7551131,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7663605,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7774034,1,Redirection,40,True,0,0,0,0,0,0,0,True
0.7885161,1,Redirection,40,True,0,0,0,0,0,0,0,True
