Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.010352,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0215077,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0324265,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0437154,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0549412,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0677203,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0769708,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0882052,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0992946,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1102687,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1217254,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1326462,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1435867,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1549236,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1659212,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1783323,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.18796,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1993619,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2150472,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2211745,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2324356,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2437624,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2595471,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2654966,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2769602,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2883703,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
