Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0018132,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0084847,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.011509,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0145495,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0170336,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0196712,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0223507,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.02529,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0278173,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0318971,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0361105,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0389822,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0415093,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0442584,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0467537,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0492268,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0521113,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0547988,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0573432,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0598329,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0623425,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0652312,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.07028101,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.07351901,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0761629,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0786472,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0812074,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.0839688,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.08644591,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.08884501,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.09130191,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.09375791,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.09735911,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1006948,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1159674,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.118857,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1213135,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1240498,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1296921,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1343773,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1371058,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1396656,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.142282,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1450816,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1476048,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1500492,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1524958,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1549895,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1575777,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1612642,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1644892,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.167164,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1699266,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1727034,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1762395,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1806815,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1834037,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1861296,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1894169,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1920314,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1951044,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.1975666,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2001021,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2034254,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2067579,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.210023,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2127049,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2151686,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2183921,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2222348,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2258452,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2285,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2310572,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2341649,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2368511,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2395524,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2421094,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2450243,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.24844,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2510891,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2672062,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2710217,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2735756,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2760995,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2796364,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2821635,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2868628,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2907307,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2937174,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2969438,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.2999502,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3025741,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3051831,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3085224,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3110922,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3135731,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3166679,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3191535,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3223175,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3252981,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3278186,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.330932,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3344711,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3378788,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.340508,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3429306,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.34564,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3484421,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.351009,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3550957,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3578019,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3607236,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3639198,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3673976,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3702115,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.372919,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3760029,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3785303,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3810942,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3844358,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.38725,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3901355,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3927891,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3954294,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.3983141,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4007961,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4034353,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4207718,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4250347,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4286426,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4314389,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4343367,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4369256,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4394087,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4423006,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4452013,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4479047,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4511419,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
0.4539531,1,ScalingUp,1.23,False,0,0,0,0,0,0,0,True
