Time, Study Part, Sample, Trial Number, In progress, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
46.08705,A,40,2,True,0,0,0,0,0,0,1
46.09816,A,40,2,True,0,0,0,0,0,0,1
46.10928,A,40,2,True,0,0,0,0,0,0,1
46.12039,A,40,2,True,0,0,0,0,0,0,1
46.1315,A,40,2,True,0,0,0,0,0,0,1
46.14261,A,40,2,True,0,0,0,0,0,0,1
46.15372,A,40,2,True,0,0,0,0,0,0,1
46.16484,A,40,2,True,0,0,0,0,0,0,1
46.17595,A,40,2,True,0,0,0,0,0,0,1
46.18706,A,40,2,True,0,0,0,0,0,0,1
46.19817,A,40,2,True,0,0,0,0,0,0,1
46.20929,A,40,2,True,0,0,0,0,0,0,1
46.2204,A,40,2,True,0,0,0,0,0,0,1
46.23151,A,40,2,True,0,0,0,0,0,0,1
46.24262,A,40,2,True,0,0,0,0,0,0,1
46.25373,A,40,2,True,0,0,0,0,0,0,1
46.26485,A,40,2,True,0,0,0,0,0,0,1
46.27596,A,40,2,True,0,0,0,0,0,0,1
46.28707,A,40,2,True,0,0,0,0,0,0,1
46.29818,A,40,2,True,0,0,0,0,0,0,1
46.3093,A,40,2,True,0,0,0,0,0,0,1
46.32041,A,40,2,True,0,0,0,0,0,0,1
46.33152,A,40,2,True,0,0,0,0,0,0,1
46.34263,A,40,2,True,0,0,0,0,0,0,1
46.35374,A,40,2,True,0,0,0,0,0,0,1
46.36486,A,40,2,True,0,0,0,0,0,0,1
46.37597,A,40,2,True,0,0,0,0,0,0,1
46.38708,A,40,2,True,0,0,0,0,0,0,1
46.39819,A,40,2,True,0,0,0,0,0,0,1
46.40931,A,40,2,True,0,0,0,0,0,0,1
46.42042,A,40,2,True,0,0,0,0,0,0,1
46.43153,A,40,2,True,0,0,0,0,0,0,1
46.44264,A,40,2,True,0,0,0,0,0,0,1
46.45375,A,40,2,True,0,0,0,0,0,0,1
46.46487,A,40,2,True,0,0,0,0,0,0,1
46.47598,A,40,2,True,0,0,0,0,0,0,1
46.48709,A,40,2,True,0,0,0,0,0,0,1
46.4982,A,40,2,True,0,0,0,0,0,0,1
46.50932,A,40,2,True,0,0,0,0,0,0,1
46.52043,A,40,2,True,0,0,0,0,0,0,1
46.53154,A,40,2,True,0,0,0,0,0,0,1
46.54265,A,40,2,True,0,0,0,0,0,0,1
46.55376,A,40,2,True,0,0,0,0,0,0,1
46.56488,A,40,2,True,0,0,0,0,0,0,1
46.57599,A,40,2,True,0,0,0,0,0,0,1
46.5871,A,40,2,True,0,0,0,0,0,0,1
46.59821,A,40,2,True,0,0,0,0,0,0,1
46.60933,A,40,2,True,0,0,0,0,0,0,1
46.62044,A,40,2,True,0,0,0,0,0,0,1
46.63155,A,40,2,True,0,0,0,0,0,0,1
46.64266,A,40,2,True,0,0,0,0,0,0,1
46.65377,A,40,2,True,0,0,0,0,0,0,1
46.66489,A,40,2,True,0,0,0,0,0,0,1
46.676,A,40,2,True,0,0,0,0,0,0,1
46.68711,A,40,2,True,0,0,0,0,0,0,1
46.69822,A,40,2,True,0,0,0,0,0,0,1
46.70934,A,40,2,True,0,0,0,0,0,0,1
46.72045,A,40,2,True,0,0,0,0,0,0,1
46.73156,A,40,2,True,0,0,0,0,0,0,1
46.74267,A,40,2,True,0,0,0,0,0,0,1
46.75378,A,40,2,True,0,0,0,0,0,0,1
46.7649,A,40,2,True,0,0,0,0,0,0,1
46.77601,A,40,2,True,0,0,0,0,0,0,1
46.78712,A,40,2,True,0,0,0,0,0,0,1
46.79823,A,40,2,True,0,0,0,0,0,0,1
46.80935,A,40,2,True,0,0,0,0,0,0,1
46.82046,A,40,2,True,0,0,0,0,0,0,1
46.83157,A,40,2,True,0,0,0,0,0,0,1
46.84268,A,40,2,True,0,0,0,0,0,0,1
46.85379,A,40,2,True,0,0,0,0,0,0,1
46.86491,A,40,2,True,0,0,0,0,0,0,1
46.87602,A,40,2,True,0,0,0,0,0,0,1
46.88713,A,40,2,True,0,0,0,0,0,0,1
46.89824,A,40,2,True,0,0,0,0,0,0,1
46.90936,A,40,2,True,0,0,0,0,0,0,1
46.92047,A,40,2,True,0,0,0,0,0,0,1
46.93158,A,40,2,True,0,0,0,0,0,0,1
46.94269,A,40,2,True,0,0,0,0,0,0,1
46.9538,A,40,2,True,0,0,0,0,0,0,1
46.96492,A,40,2,True,0,0,0,0,0,0,1
46.97603,A,40,2,True,0,0,0,0,0,0,1
46.98714,A,40,2,True,0,0,0,0,0,0,1
46.99825,A,40,2,True,0,0,0,0,0,0,1
47.00937,A,40,2,True,0,0,0,0,0,0,1
47.02048,A,40,2,True,0,0,0,0,0,0,1
47.03159,A,40,2,True,0,0,0,0,0,0,1
47.0427,A,40,2,True,0,0,0,0,0,0,1
47.05381,A,40,2,True,0,0,0,0,0,0,1
47.06493,A,40,2,True,0,0,0,0,0,0,1
47.07604,A,40,2,True,0,0,0,0,0,0,1
47.08715,A,40,2,True,0,0,0,0,0,0,1
47.09826,A,40,2,True,0,0,0,0,0,0,1
47.10938,A,40,2,True,0,0,0,0,0,0,1
47.12049,A,40,2,True,0,0,0,0,0,0,1
47.1316,A,40,2,True,0,0,0,0,0,0,1
47.14271,A,40,2,True,0,0,0,0,0,0,1
47.15382,A,40,2,True,0,0,0,0,0,0,1
47.16494,A,40,2,True,0,0,0,0,0,0,1
47.17605,A,40,2,True,0,0,0,0,0,0,1
47.18716,A,40,2,True,0,0,0,0,0,0,1
47.19827,A,40,2,True,0,0,0,0,0,0,1
47.20938,A,40,2,True,0,0,0,0,0,0,1
47.2205,A,40,2,True,0,0,0,0,0,0,1
47.23161,A,40,2,True,0,0,0,0,0,0,1
47.24272,A,40,2,True,0,0,0,0,0,0,1
47.25383,A,40,2,True,0,0,0,0,0,0,1
47.26495,A,40,2,True,0,0,0,0,0,0,1
47.27606,A,40,2,True,0,0,0,0,0,0,1
47.28717,A,40,2,True,0,0,0,0,0,0,1
47.29828,A,40,2,True,0,0,0,0,0,0,1
47.30939,A,40,2,True,0,0,0,0,0,0,1
47.32051,A,40,2,True,0,0,0,0,0,0,1
47.33162,A,40,2,True,0,0,0,0,0,0,1
47.34273,A,40,2,True,0,0,0,0,0,0,1
47.35384,A,40,2,True,0,0,0,0,0,0,1
47.36496,A,40,2,True,0,0,0,0,0,0,1
47.37607,A,40,2,True,0,0,0,0,0,0,1
47.38718,A,40,2,True,0,0,0,0,0,0,1
47.39829,A,40,2,True,0,0,0,0,0,0,1
47.4094,A,40,2,True,0,0,0,0,0,0,1
47.42052,A,40,2,True,0,0,0,0,0,0,1
47.43163,A,40,2,True,0,0,0,0,0,0,1
47.44274,A,40,2,True,0,0,0,0,0,0,1
47.45385,A,40,2,True,0,0,0,0,0,0,1
47.46497,A,40,2,True,0,0,0,0,0,0,1
47.47608,A,40,2,True,0,0,0,0,0,0,1
47.48719,A,40,2,True,0,0,0,0,0,0,1
47.4983,A,40,2,True,0,0,0,0,0,0,1
47.50941,A,40,2,True,0,0,0,0,0,0,1
47.52053,A,40,2,True,0,0,0,0,0,0,1
47.53164,A,40,2,True,0,0,0,0,0,0,1
47.54275,A,40,2,True,0,0,0,0,0,0,1
47.55386,A,40,2,True,0,0,0,0,0,0,1
47.56498,A,40,2,True,0,0,0,0,0,0,1
47.57609,A,40,2,True,0,0,0,0,0,0,1
47.5872,A,40,2,True,0,0,0,0,0,0,1
47.59831,A,40,2,True,0,0,0,0,0,0,1
47.60942,A,40,2,True,0,0,0,0,0,0,1
47.62054,A,40,2,True,0,0,0,0,0,0,1
47.63165,A,40,2,True,0,0,0,0,0,0,1
47.64276,A,40,2,True,0,0,0,0,0,0,1
47.65387,A,40,2,True,0,0,0,0,0,0,1
47.66499,A,40,2,True,0,0,0,0,0,0,1
47.6761,A,40,2,True,0,0,0,0,0,0,1
47.68721,A,40,2,True,0,0,0,0,0,0,1
47.69832,A,40,2,True,0,0,0,0,0,0,1
47.70943,A,40,2,True,0,0,0,0,0,0,1
47.72055,A,40,2,True,0,0,0,0,0,0,1
47.73166,A,40,2,True,0,0,0,0,0,0,1
47.74277,A,40,2,True,0,0,0,0,0,0,1
47.75388,A,40,2,True,0,0,0,0,0,0,1
47.765,A,40,2,True,0,0,0,0,0,0,1
47.77611,A,40,2,True,0,0,0,0,0,0,1
47.78722,A,40,2,True,0,0,0,0,0,0,1
47.79833,A,40,2,True,0,0,0,0,0,0,1
47.80944,A,40,2,True,0,0,0,0,0,0,1
47.82056,A,40,2,True,0,0,0,0,0,0,1
47.83167,A,40,2,True,0,0,0,0,0,0,1
47.84278,A,40,2,True,0,0,0,0,0,0,1
47.85389,A,40,2,True,0,0,0,0,0,0,1
47.86501,A,40,2,True,0,0,0,0,0,0,1
47.87612,A,40,2,True,0,0,0,0,0,0,1
47.88723,A,40,2,True,0,0,0,0,0,0,1
47.89834,A,40,2,True,0,0,0,0,0,0,1
47.90945,A,40,2,True,0,0,0,0,0,0,1
47.92057,A,40,2,True,0,0,0,0,0,0,1
47.93168,A,40,2,True,0,0,0,0,0,0,1
47.94279,A,40,2,True,0,0,0,0,0,0,1
47.9539,A,40,2,True,0,0,0,0,0,0,1
47.96502,A,40,2,True,0,0,0,0,0,0,1
47.97613,A,40,2,True,0,0,0,0,0,0,1
47.98724,A,40,2,True,0,0,0,0,0,0,1
47.99835,A,40,2,True,0,0,0,0,0,0,1
48.00946,A,40,2,True,0,0,0,0,0,0,1
48.02058,A,40,2,True,0,0,0,0,0,0,1
48.03169,A,40,2,True,0,0,0,0,0,0,1
48.0428,A,40,2,True,0,0,0,0,0,0,1
48.05391,A,40,2,True,0,0,0,0,0,0,1
48.06503,A,40,2,True,0,0,0,0,0,0,1
48.07614,A,40,2,True,0,0,0,0,0,0,1
48.08725,A,40,2,True,0,0,0,0,0,0,1
48.09836,A,40,2,True,0,0,0,0,0,0,1
48.10947,A,40,2,True,0,0,0,0,0,0,1
48.12059,A,40,2,True,0,0,0,0,0,0,1
48.1317,A,40,2,True,0,0,0,0,0,0,1
48.14281,A,40,2,True,0,0,0,0,0,0,1
48.15392,A,40,2,True,0,0,0,0,0,0,1
48.16504,A,40,2,True,0,0,0,0,0,0,1
48.17615,A,40,2,True,0,0,0,0,0,0,1
48.18726,A,40,2,True,0,0,0,0,0,0,1
48.19837,A,40,2,True,0,0,0,0,0,0,1
48.20948,A,40,2,True,0,0,0,0,0,0,1
48.2206,A,40,2,True,0,0,0,0,0,0,1
48.23171,A,40,2,True,0,0,0,0,0,0,1
48.24282,A,40,2,True,0,0,0,0,0,0,1
48.25393,A,40,2,True,0,0,0,0,0,0,1
48.26505,A,40,2,True,0,0,0,0,0,0,1
48.27616,A,40,2,True,0,0,0,0,0,0,1
48.28727,A,40,2,True,0,0,0,0,0,0,1
48.29838,A,40,2,True,0,0,0,0,0,0,1
48.30949,A,40,2,True,0,0,0,0,0,0,1
48.32061,A,40,2,True,0,0,0,0,0,0,1
48.33172,A,40,2,True,0,0,0,0,0,0,1
48.34283,A,40,2,True,0,0,0,0,0,0,1
48.35394,A,40,2,True,0,0,0,0,0,0,1
48.36506,A,40,2,True,0,0,0,0,0,0,1
48.37617,A,40,2,True,0,0,0,0,0,0,1
48.38728,A,40,2,True,0,0,0,0,0,0,1
48.39839,A,40,2,True,0,0,0,0,0,0,1
48.4095,A,40,2,True,0,0,0,0,0,0,1
48.42062,A,40,2,True,0,0,0,0,0,0,1
48.43173,A,40,2,True,0,0,0,0,0,0,1
48.44284,A,40,2,True,0,0,0,0,0,0,1
48.45395,A,40,2,True,0,0,0,0,0,0,1
48.46507,A,40,2,True,0,0,0,0,0,0,1
48.47618,A,40,2,True,0,0,0,0,0,0,1
48.48729,A,40,2,True,0,0,0,0,0,0,1
48.4984,A,40,2,True,0,0,0,0,0,0,1
48.50951,A,40,2,True,0,0,0,0,0,0,1
48.52063,A,40,2,True,0,0,0,0,0,0,1
48.53174,A,40,2,True,0,0,0,0,0,0,1
48.54285,A,40,2,True,0,0,0,0,0,0,1
48.55396,A,40,2,True,0,0,0,0,0,0,1
48.56507,A,40,2,True,0,0,0,0,0,0,1
48.57619,A,40,2,True,0,0,0,0,0,0,1
48.5873,A,40,2,True,0,0,0,0,0,0,1
48.59841,A,40,2,True,0,0,0,0,0,0,1
48.60952,A,40,2,True,0,0,0,0,0,0,1
48.62064,A,40,2,True,0,0,0,0,0,0,1
48.63175,A,40,2,True,0,0,0,0,0,0,1
48.64286,A,40,2,True,0,0,0,0,0,0,1
48.65397,A,40,2,True,0,0,0,0,0,0,1
48.66508,A,40,2,True,0,0,0,0,0,0,1
48.6762,A,40,2,True,0,0,0,0,0,0,1
48.68731,A,40,2,True,0,0,0,0,0,0,1
48.69842,A,40,2,True,0,0,0,0,0,0,1
48.70953,A,40,2,True,0,0,0,0,0,0,1
48.72065,A,40,2,True,0,0,0,0,0,0,1
48.73176,A,40,2,True,0,0,0,0,0,0,1
48.74287,A,40,2,True,0,0,0,0,0,0,1
48.75398,A,40,2,True,0,0,0,0,0,0,1
48.76509,A,40,2,True,0,0,0,0,0,0,1
48.77621,A,40,2,True,0,0,0,0,0,0,1
48.78732,A,40,2,True,0,0,0,0,0,0,1
48.79843,A,40,2,True,0,0,0,0,0,0,1
48.80954,A,40,2,True,0,0,0,0,0,0,1
48.82066,A,40,2,True,0,0,0,0,0,0,1
48.83177,A,40,2,True,0,0,0,0,0,0,1
48.84288,A,40,2,True,0,0,0,0,0,0,1
48.85399,A,40,2,True,0,0,0,0,0,0,1
48.8651,A,40,2,True,0,0,0,0,0,0,1
48.87622,A,40,2,True,0,0,0,0,0,0,1
48.88733,A,40,2,True,0,0,0,0,0,0,1
48.89844,A,40,2,True,0,0,0,0,0,0,1
48.90955,A,40,2,True,0,0,0,0,0,0,1
48.92067,A,40,2,True,0,0,0,0,0,0,1
48.93178,A,40,2,True,0,0,0,0,0,0,1
48.94289,A,40,2,True,0,0,0,0,0,0,1
48.954,A,40,2,True,0,0,0,0,0,0,1
48.96511,A,40,2,True,0,0,0,0,0,0,1
48.97623,A,40,2,True,0,0,0,0,0,0,1
48.98734,A,40,2,True,0,0,0,0,0,0,1
48.99845,A,40,2,True,0,0,0,0,0,0,1
49.00956,A,40,2,True,0,0,0,0,0,0,1
49.02068,A,40,2,True,0,0,0,0,0,0,1
49.03179,A,40,2,True,0,0,0,0,0,0,1
49.0429,A,40,2,True,0,0,0,0,0,0,1
49.05401,A,40,2,True,0,0,0,0,0,0,1
49.06512,A,40,2,True,0,0,0,0,0,0,1
49.07624,A,40,2,True,0,0,0,0,0,0,1
49.08735,A,40,2,True,0,0,0,0,0,0,1
49.09846,A,40,2,True,0,0,0,0,0,0,1
49.10957,A,40,2,True,0,0,0,0,0,0,1
49.12069,A,40,2,True,0,0,0,0,0,0,1
49.1318,A,40,2,True,0,0,0,0,0,0,1
49.14291,A,40,2,True,0,0,0,0,0,0,1
49.15402,A,40,2,True,0,0,0,0,0,0,1
49.16513,A,40,2,True,0,0,0,0,0,0,1
49.17625,A,40,2,True,0,0,0,0,0,0,1
49.18736,A,40,2,True,0,0,0,0,0,0,1
49.19847,A,40,2,True,0,0,0,0,0,0,1
49.20958,A,40,2,True,0,0,0,0,0,0,1
49.2207,A,40,2,True,0,0,0,0,0,0,1
49.23181,A,40,2,True,0,0,0,0,0,0,1
49.24292,A,40,2,True,0,0,0,0,0,0,1
49.25403,A,40,2,True,0,0,0,0,0,0,1
49.26514,A,40,2,True,0,0,0,0,0,0,1
49.27626,A,40,2,True,0,0,0,0,0,0,1
49.28737,A,40,2,True,0,0,0,0,0,0,1
49.29848,A,40,2,True,0,0,0,0,0,0,1
49.30959,A,40,2,True,0,0,0,0,0,0,1
49.32071,A,40,2,True,0,0,0,0,0,0,1
49.33182,A,40,2,True,0,0,0,0,0,0,1
49.34293,A,40,2,True,0,0,0,0,0,0,1
49.35404,A,40,2,True,0,0,0,0,0,0,1
49.36515,A,40,2,True,0,0,0,0,0,0,1
49.37627,A,40,2,True,0,0,0,0,0,0,1
49.38738,A,40,2,True,0,0,0,0,0,0,1
49.39849,A,40,2,True,0,0,0,0,0,0,1
49.4096,A,40,2,True,0,0,0,0,0,0,1
49.42072,A,40,2,True,0,0,0,0,0,0,1
49.43183,A,40,2,True,0,0,0,0,0,0,1
49.44294,A,40,2,True,0,0,0,0,0,0,1
49.45405,A,40,2,True,0,0,0,0,0,0,1
49.46516,A,40,2,True,0,0,0,0,0,0,1
49.47628,A,40,2,True,0,0,0,0,0,0,1
49.48739,A,40,2,True,0,0,0,0,0,0,1
49.4985,A,40,2,True,0,0,0,0,0,0,1
49.50961,A,40,2,True,0,0,0,0,0,0,1
49.52073,A,40,2,True,0,0,0,0,0,0,1
49.53184,A,40,2,True,0,0,0,0,0,0,1
49.54295,A,40,2,True,0,0,0,0,0,0,1
49.55406,A,40,2,True,0,0,0,0,0,0,1
49.56517,A,40,2,True,0,0,0,0,0,0,1
49.57629,A,40,2,True,0,0,0,0,0,0,1
49.5874,A,40,2,True,0,0,0,0,0,0,1
49.59851,A,40,2,True,0,0,0,0,0,0,1
49.60962,A,40,2,True,0,0,0,0,0,0,1
49.62074,A,40,2,True,0,0,0,0,0,0,1
49.63185,A,40,2,True,0,0,0,0,0,0,1
49.64296,A,40,2,True,0,0,0,0,0,0,1
49.65407,A,40,2,True,0,0,0,0,0,0,1
49.66518,A,40,2,True,0,0,0,0,0,0,1
49.6763,A,40,2,True,0,0,0,0,0,0,1
49.68741,A,40,2,True,0,0,0,0,0,0,1
49.69852,A,40,2,True,0,0,0,0,0,0,1
49.70963,A,40,2,True,0,0,0,0,0,0,1
49.72075,A,40,2,True,0,0,0,0,0,0,1
49.73186,A,40,2,True,0,0,0,0,0,0,1
49.74297,A,40,2,True,0,0,0,0,0,0,1
49.75408,A,40,2,True,0,0,0,0,0,0,1
49.76519,A,40,2,True,0,0,0,0,0,0,1
49.77631,A,40,2,True,0,0,0,0,0,0,1
49.78742,A,40,2,True,0,0,0,0,0,0,1
49.79853,A,40,2,True,0,0,0,0,0,0,1
49.80964,A,40,2,True,0,0,0,0,0,0,1
49.82076,A,40,2,True,0,0,0,0,0,0,1
49.83187,A,40,2,True,0,0,0,0,0,0,1
49.84298,A,40,2,True,0,0,0,0,0,0,1
49.85409,A,40,2,True,0,0,0,0,0,0,1
49.8652,A,40,2,True,0,0,0,0,0,0,1
49.87632,A,40,2,True,0,0,0,0,0,0,1
49.88743,A,40,2,True,0,0,0,0,0,0,1
49.89854,A,40,2,True,0,0,0,0,0,0,1
49.90965,A,40,2,True,0,0,0,0,0,0,1
49.92076,A,40,2,True,0,0,0,0,0,0,1
49.93188,A,40,2,True,0,0,0,0,0,0,1
49.94299,A,40,2,True,0,0,0,0,0,0,1
49.9541,A,40,2,True,0,0,0,0,0,0,1
49.96521,A,40,2,True,0,0,0,0,0,0,1
49.97633,A,40,2,True,0,0,0,0,0,0,1
49.98744,A,40,2,True,0,0,0,0,0,0,1
49.99855,A,40,2,True,0,0,0,0,0,0,1
50.00966,A,40,2,True,0,0,0,0,0,0,1
50.02077,A,40,2,True,0,0,0,0,0,0,1
50.03189,A,40,2,True,0,0,0,0,0,0,1
50.043,A,40,2,True,0,0,0,0,0,0,1
50.05411,A,40,2,True,0,0,0,0,0,0,1
50.06522,A,40,2,True,0,0,0,0,0,0,1
50.07634,A,40,2,True,0,0,0,0,0,0,1
50.08745,A,40,2,True,0,0,0,0,0,0,1
50.09856,A,40,2,True,0,0,0,0,0,0,1
50.10967,A,40,2,True,0,0,0,0,0,0,1
50.12078,A,40,2,True,0,0,0,0,0,0,1
50.1319,A,40,2,True,0,0,0,0,0,0,1
50.14301,A,40,2,True,0,0,0,0,0,0,1
50.15412,A,40,2,True,0,0,0,0,0,0,1
50.16523,A,40,2,True,0,0,0,0,0,0,1
50.17635,A,40,2,True,0,0,0,0,0,0,1
50.18746,A,40,2,True,0,0,0,0,0,0,1
50.19857,A,40,2,True,0,0,0,0,0,0,1
50.20968,A,40,2,True,0,0,0,0,0,0,1
50.22079,A,40,2,True,0,0,0,0,0,0,1
50.23191,A,40,2,True,0,0,0,0,0,0,1
50.24302,A,40,2,True,0,0,0,0,0,0,1
50.25413,A,40,2,True,0,0,0,0,0,0,1
50.26524,A,40,2,True,0,0,0,0,0,0,1
50.27636,A,40,2,True,0,0,0,0,0,0,1
50.28747,A,40,2,True,0,0,0,0,0,0,1
50.29858,A,40,2,True,0,0,0,0,0,0,1
50.30969,A,40,2,True,0,0,0,0,0,0,1
50.3208,A,40,2,True,0,0,0,0,0,0,1
50.33192,A,40,2,True,0,0,0,0,0,0,1
50.34303,A,40,2,True,0,0,0,0,0,0,1
50.35414,A,40,2,True,0,0,0,0,0,0,1
50.36525,A,40,2,True,0,0,0,0,0,0,1
50.37637,A,40,2,True,0,0,0,0,0,0,1
50.38748,A,40,2,True,0,0,0,0,0,0,1
50.39859,A,40,2,True,0,0,0,0,0,0,1
50.4097,A,40,2,True,0,0,0,0,0,0,1
50.42081,A,40,2,True,0,0,0,0,0,0,1
50.43193,A,40,2,True,0,0,0,0,0,0,1
50.44304,A,40,2,True,0,0,0,0,0,0,1
50.45415,A,40,2,True,0,0,0,0,0,0,1
50.46526,A,40,2,True,0,0,0,0,0,0,1
50.47638,A,40,2,True,0,0,0,0,0,0,1
50.48749,A,40,2,True,0,0,0,0,0,0,1
50.4986,A,40,2,True,0,0,0,0,0,0,1
50.50971,A,40,2,True,0,0,0,0,0,0,1
50.52082,A,40,2,True,0,0,0,0,0,0,1
50.53194,A,40,2,True,0,0,0,0,0,0,1
50.54305,A,40,2,True,0,0,0,0,0,0,1
50.55416,A,40,2,True,0,0,0,0,0,0,1
50.56527,A,40,2,True,0,0,0,0,0,0,1
50.57639,A,40,2,True,0,0,0,0,0,0,1
50.5875,A,40,2,True,0,0,0,0,0,0,1
50.59861,A,40,2,True,0,0,0,0,0,0,1
50.60972,A,40,2,True,0,0,0,0,0,0,1
50.62083,A,40,2,True,0,0,0,0,0,0,1
50.63195,A,40,2,True,0,0,0,0,0,0,1
50.64306,A,40,2,True,0,0,0,0,0,0,1
50.65417,A,40,2,True,0,0,0,0,0,0,1
50.66528,A,40,2,True,0,0,0,0,0,0,1
50.6764,A,40,2,True,0,0,0,0,0,0,1
50.68751,A,40,2,True,0,0,0,0,0,0,1
50.69862,A,40,2,True,0,0,0,0,0,0,1
50.70973,A,40,2,True,0,0,0,0,0,0,1
50.72084,A,40,2,True,0,0,0,0,0,0,1
50.73196,A,40,2,True,0,0,0,0,0,0,1
50.74307,A,40,2,True,0,0,0,0,0,0,1
50.75418,A,40,2,True,0,0,0,0,0,0,1
50.76529,A,40,2,True,0,0,0,0,0,0,1
50.77641,A,40,2,True,0,0,0,0,0,0,1
50.78752,A,40,2,True,0,0,0,0,0,0,1
50.79863,A,40,2,True,0,0,0,0,0,0,1
50.80974,A,40,2,True,0,0,0,0,0,0,1
50.82085,A,40,2,True,0,0,0,0,0,0,1
50.83197,A,40,2,True,0,0,0,0,0,0,1
50.84308,A,40,2,True,0,0,0,0,0,0,1
50.85419,A,40,2,True,0,0,0,0,0,0,1
50.8653,A,40,2,True,0,0,0,0,0,0,1
50.87642,A,40,2,True,0,0,0,0,0,0,1
50.88753,A,40,2,True,0,0,0,0,0,0,1
50.89864,A,40,2,True,0,0,0,0,0,0,1
50.90975,A,40,2,True,0,0,0,0,0,0,1
50.92086,A,40,2,True,0,0,0,0,0,0,1
50.93198,A,40,2,True,0,0,0,0,0,0,1
50.94309,A,40,2,True,0,0,0,0,0,0,1
50.9542,A,40,2,True,0,0,0,0,0,0,1
50.96531,A,40,2,True,0,0,0,0,0,0,1
50.97643,A,40,2,True,0,0,0,0,0,0,1
50.98754,A,40,2,True,0,0,0,0,0,0,1
50.99865,A,40,2,True,0,0,0,0,0,0,1
51.00976,A,40,2,True,0,0,0,0,0,0,1
51.02087,A,40,2,True,0,0,0,0,0,0,1
51.03199,A,40,2,True,0,0,0,0,0,0,1
51.0431,A,40,2,True,0,0,0,0,0,0,1
51.05421,A,40,2,True,0,0,0,0,0,0,1
51.06532,A,40,2,True,0,0,0,0,0,0,1
51.07644,A,40,2,True,0,0,0,0,0,0,1
51.08755,A,40,2,True,0,0,0,0,0,0,1
51.09866,A,40,2,True,0,0,0,0,0,0,1
51.10977,A,40,2,True,0,0,0,0,0,0,1
51.12088,A,40,2,True,0,0,0,0,0,0,1
51.132,A,40,2,True,0,0,0,0,0,0,1
51.14311,A,40,2,True,0,0,0,0,0,0,1
51.15422,A,40,2,True,0,0,0,0,0,0,1
51.16533,A,40,2,True,0,0,0,0,0,0,1
51.17645,A,40,2,True,0,0,0,0,0,0,1
51.18756,A,40,2,True,0,0,0,0,0,0,1
51.19867,A,40,2,True,0,0,0,0,0,0,1
51.20978,A,40,2,True,0,0,0,0,0,0,1
51.22089,A,40,2,True,0,0,0,0,0,0,1
51.23201,A,40,2,True,0,0,0,0,0,0,1
51.24312,A,40,2,True,0,0,0,0,0,0,1
51.25423,A,40,2,True,0,0,0,0,0,0,1
51.26534,A,40,2,True,0,0,0,0,0,0,1
51.27645,A,40,2,True,0,0,0,0,0,0,1
51.28757,A,40,2,True,0,0,0,0,0,0,1
51.29868,A,40,2,True,0,0,0,0,0,0,1
51.30979,A,40,2,True,0,0,0,0,0,0,1
51.3209,A,40,2,True,0,0,0,0,0,0,1
51.33202,A,40,2,True,0,0,0,0,0,0,1
51.34313,A,40,2,True,0,0,0,0,0,0,1
51.35424,A,40,2,True,0,0,0,0,0,0,1
51.36535,A,40,2,True,0,0,0,0,0,0,1
51.37646,A,40,2,True,0,0,0,0,0,0,1
51.38758,A,40,2,True,0,0,0,0,0,0,1
51.39869,A,40,2,True,0,0,0,0,0,0,1
51.4098,A,40,2,True,0,0,0,0,0,0,1
51.42091,A,40,2,True,0,0,0,0,0,0,1
51.43203,A,40,2,True,0,0,0,0,0,0,1
51.44314,A,40,2,True,0,0,0,0,0,0,1
51.45425,A,40,2,True,0,0,0,0,0,0,1
51.46536,A,40,2,True,0,0,0,0,0,0,1
51.47647,A,40,2,True,0,0,0,0,0,0,1
51.48759,A,40,2,True,0,0,0,0,0,0,1
51.4987,A,40,2,True,0,0,0,0,0,0,1
51.50981,A,40,2,True,0,0,0,0,0,0,1
51.52092,A,40,2,True,0,0,0,0,0,0,1
51.53204,A,40,2,True,0,0,0,0,0,0,1
51.54315,A,40,2,True,0,0,0,0,0,0,1
51.55426,A,40,2,True,0,0,0,0,0,0,1
51.56537,A,40,2,True,0,0,0,0,0,0,1
51.57648,A,40,2,True,0,0,0,0,0,0,1
51.5876,A,40,2,True,0,0,0,0,0,0,1
51.59871,A,40,2,True,0,0,0,0,0,0,1
51.60982,A,40,2,True,0,0,0,0,0,0,1
51.62093,A,40,2,True,0,0,0,0,0,0,1
51.63205,A,40,2,True,0,0,0,0,0,0,1
51.64316,A,40,2,True,0,0,0,0,0,0,1
51.65427,A,40,2,True,0,0,0,0,0,0,1
51.66538,A,40,2,True,0,0,0,0,0,0,1
51.67649,A,40,2,True,0,0,0,0,0,0,1
51.68761,A,40,2,True,0,0,0,0,0,0,1
51.69872,A,40,2,True,0,0,0,0,0,0,1
51.70983,A,40,2,True,0,0,0,0,0,0,1
51.72094,A,40,2,True,0,0,0,0,0,0,1
51.73206,A,40,2,True,0,0,0,0,0,0,1
51.74317,A,40,2,True,0,0,0,0,0,0,1
51.75428,A,40,2,True,0,0,0,0,0,0,1
51.76539,A,40,2,True,0,0,0,0,0,0,1
51.7765,A,40,2,True,0,0,0,0,0,0,1
51.78762,A,40,2,True,0,0,0,0,0,0,1
51.79873,A,40,2,True,0,0,0,0,0,0,1
51.80984,A,40,2,True,0,0,0,0,0,0,1
