Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0108429,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0224188,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0336707,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0454713,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0564446,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.07818261,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.08168211,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1019663,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1101502,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1147202,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1215367,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1328249,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1440473,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1550714,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1662898,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1773923,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1883471,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1992654,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2106577,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.232213,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2359673,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2438689,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2551821,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2660654,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2771471,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2883191,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2994237,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3104178,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3360264,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.342599,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3464628,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3548156,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3661396,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3874105,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3908836,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.399391,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4104435,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.431028,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4346051,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4439462,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4549423,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.466028,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4771686,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4881642,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4993487,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5103143,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5316059,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5453917,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5489953,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5551335,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5668238,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5771347,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5882354,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5992464,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6199216,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6236933,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6327915,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.643666,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.654815,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6658657,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6770203,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6881722,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7091734,1,Redirection,10,True,0,0,0,0,0,0,0,True
