Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0109733,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.022144,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0437628,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0577251,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0651224,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0685468,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0775265,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.088723,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.09992971,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.110869,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1223515,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1435615,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1469736,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1552344,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1667785,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1778862,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1890895,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1998244,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2216165,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2350137,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2388567,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2439817,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2553,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2664086,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2778044,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2887199,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
