Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0108609,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.022152,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.0336661,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.0442256,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.0555349,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.0669023,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.0777104,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.08875471,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1000379,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1112301,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1220205,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1332752,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1442251,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1556249,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1666619,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1777859,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1889919,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.1998332,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2109563,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2222986,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2331386,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2442995,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2557102,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2666671,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2779246,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.2887691,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.299772,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.310769,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.321973,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
0.3331918,1,ScalingUp,1.38,TRUE,0,0,0,0,0,0,0,TRUE
