Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0107584,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0218247,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0454895,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0490893,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0552247,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0760467,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0797569,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0884236,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.0997824,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1105699,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1216797,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1328005,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1441004,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1574204,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1664398,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.1772364,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.198902,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2025371,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2114254,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2319928,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2411709,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2444457,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2552679,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2660978,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2780735,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2883782,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.2995982,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3106507,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3217049,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3329767,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3467231,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3548168,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3662792,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3879075,1,Redirection,20,True,0,0,0,0,0,0,0,True
0.3959422,1,Redirection,20,True,0,0,0,0,0,0,0,True
