Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.01117,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0220447,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0330235,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0440852,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0552828,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0664074,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.07743379,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.0884831,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1106386,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1151709,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1218784,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1330907,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1440623,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1658154,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1766782,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1799688,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1884593,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.1997957,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2139724,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2220599,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2329256,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2440787,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2653744,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2687021,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2772589,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.2884806,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.299594,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3105686,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3218261,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3329361,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3440227,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3550865,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.36621,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3772003,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3882946,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.3996117,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4215184,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4253578,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.433101,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4439913,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4550918,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4661985,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4773202,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4882657,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.4995017,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5104836,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5217879,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5328429,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5439493,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5552636,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.576563,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5806753,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5886998,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.5994669,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.610446,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6216142,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6331586,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6445464,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6559107,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.667505,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6787946,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.6902301,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7016949,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7134092,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7352359,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7392141,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7471769,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7585521,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.769673,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7805853,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.7917718,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8030872,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8145086,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8252615,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8365433,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8474692,1,Redirection,10,True,0,0,0,0,0,0,0,True
0.8586453,1,Redirection,10,True,0,0,0,0,0,0,0,True
