Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0091863,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0203173,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0316725,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0541752,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0580381,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.06478789,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0760885,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.08703379,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.09815909,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1091741,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1203101,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.131365,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1425688,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1535611,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1659964,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1758887,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1871625,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2104261,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2166296,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2200384,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2314071,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2424454,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2535104,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2664265,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2758481,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2868424,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2981313,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
