Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0207189,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0354512,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.039294,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0471204,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0553246,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0664995,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0775444,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.0886295,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.09985059,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1110341,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1221434,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1428028,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1463972,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1554316,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1760551,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1794842,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.1892659,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2004867,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2117631,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.223008,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2341828,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2546179,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.257989,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2676533,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.278459,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.2893955,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3006091,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3117734,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3329955,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3464795,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.349962,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3562664,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3672574,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3785241,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.3895602,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4007523,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4121621,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4234064,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4350044,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4462554,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4574809,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4687182,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4902059,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.4942195,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
0.5020192,1,ScalingUp,1.54,False,0,0,0,0,0,0,0,True
