Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0108959,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0219845,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0331112,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0440177,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0551097,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0662211,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.077544,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0885558,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.0996457,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1106538,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.121796,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1328328,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.144125,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1551162,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1661862,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1773447,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1887286,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.1994972,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2105609,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2218827,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2327949,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2440035,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2554228,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2663005,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2776082,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2885664,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.2995048,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.3110022,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
0.3219236,1,ScalingUp,1.08,TRUE,0,0,0,0,0,0,0,TRUE
