Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, Total, No Touch
0.0110574,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0225512,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0334126,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0442053,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0554849,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0667672,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0776038,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0889214,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.0999461,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1110221,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1221296,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1332511,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.144344,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1558728,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1664921,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1776864,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1889233,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.1998494,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2109207,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2221021,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2342315,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.244244,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2555235,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2664913,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2775115,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2891114,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.2998288,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3109962,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3220246,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3333106,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3442921,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3553755,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3664717,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3775548,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.388695,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.3997446,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4112777,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4220008,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4336171,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4442847,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4554006,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4664076,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4775128,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.4888243,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.499873,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5108746,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5219833,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5333645,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5440654,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.555557,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5665796,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5803344,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5884753,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.5997726,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.6110224,1,Redirection,10,False,0,0,0,0,0,0,0,True
0.6217932,1,Redirection,10,False,0,0,0,0,0,0,0,True
